iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,greenhouse_gas_emissions,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
IND,India,1998,-0.61,-10.459,9.744,20.902,-2.501,-10.351,6.017,194.859,,,,0.0,0.0,0.0,0.0,,66.62,3.321,52.829,58.296,1813.659,330.053,1778.999,1703.446,1670.891,,,336.484,407.697,50.175,83.633,11.371,21.038,,1.293,86.01,0.006,1.079,505.078,,1.351,3367.489,5.079,92.121,152.851,3162.598,3102.157,399.905,80.72,2541494217890.0,9.934,9.744,6.858,20.902,235.429,49.216,230.93,235.429,230.929,16.558,19.116,6.767,37.283,232.313,82.034,227.874,19.28,97.381,95.52,18.385,7.879,42.008,270.504,265.335,,,2.251,12.9,0.92,3.609,31.586,11.154,30.983,4.165,7.083,32.434,73.652,1113.507,20.636,1092.228,403.503,395.791,,1.268,31.667,0.105,0.864,3.59,,0.256,3.522,495.426,1019483584.0,3433.099,84.367,17.029,19.15,6.959,38.399,238.918,234.352,0.001,0.0,0.0,0.0,0.017,0.006,0.017,0.214,9.211,0.087,0.253,2.997,1.058,2.94
IND,India,1999,-2.186,-37.242,2.466,5.805,-0.233,-0.942,2.911,99.93,,,,0.0,0.0,0.0,0.0,,66.763,-0.937,50.854,-16.985,1796.674,352.038,1730.804,1666.204,1605.117,,,365.436,449.247,59.009,82.249,12.728,24.802,,1.686,85.388,0.006,1.446,547.362,,1.318,3403.499,3.095,92.286,97.891,3260.489,3140.951,432.776,82.075,2681321153303.0,10.781,2.466,6.828,5.805,241.234,56.846,232.39,241.234,232.389,15.027,-1.654,6.467,-3.842,228.471,79.234,220.095,17.925,98.115,94.518,0.754,7.714,2.039,272.543,262.551,,,2.325,11.932,1.001,3.769,35.355,12.261,34.059,4.531,9.795,34.604,109.072,1222.579,23.893,1177.757,402.561,387.802,,1.624,30.448,0.133,1.093,4.684,,0.308,4.512,527.295,1038058112.0,3533.03,82.257,15.6,-0.724,6.713,-1.73,237.188,228.492,0.001,0.0,0.0,0.0,0.017,0.006,0.016,0.264,34.013,0.114,1.019,4.017,1.393,3.869
IND,India,2000,6.301,104.987,5.137,12.393,-1.3,-5.233,5.088,179.762,0.296,1.6,,0.0,0.0,0.0,0.0,648.016,68.295,6.372,51.475,114.492,1911.166,369.335,1808.832,1771.192,1676.351,572.74,1.69,390.23,475.35,55.96,76.99,15.77,29.16,,1.686,80.266,0.01,1.58,571.39,370.27,1.339,3513.986,5.691,92.815,185.544,3446.033,3261.512,449.897,83.192,2773211135906.0,9.794,5.137,6.831,12.393,253.627,52.964,240.046,253.627,240.046,13.474,-6.394,5.76,-14.609,213.862,72.867,202.411,16.807,96.034,90.892,-2.122,7.185,-5.782,266.761,252.477,0.236,1.35,2.76,23.889,1.18,8.446,43.801,14.926,41.456,5.103,4.798,34.509,58.658,1281.237,27.599,1212.633,397.327,376.052,,1.596,0.0,0.126,0.0,4.684,,0.295,4.433,540.794,1056575488.0,3712.791,75.968,14.047,-5.999,6.005,-14.228,222.96,211.021,0.002,16.667,0.001,0.003,0.02,0.009,0.019,0.277,9.405,0.118,0.378,4.394,1.495,4.159
IND,India,2001,1.274,22.565,0.257,0.651,0.038,0.151,0.427,15.849,0.353,1.926,,0.0,0.0,0.0,0.0,654.2,69.663,0.826,51.68,15.787,1926.953,379.805,1792.516,1793.757,1668.611,587.36,2.07,408.29,491.01,55.93,72.02,18.89,26.79,,2.069,76.188,0.01,2.09,586.09,383.42,1.283,3468.502,0.587,92.963,20.223,3466.256,3224.424,456.753,83.777,2906877974715.0,9.543,0.257,6.82,0.651,254.277,52.028,236.537,254.277,236.537,12.288,-7.059,5.331,-15.097,198.765,66.995,184.898,16.222,95.077,88.443,-1.64,7.037,-4.374,262.387,244.081,0.216,1.27,3.223,19.009,1.398,8.326,52.127,17.572,48.491,4.571,0.295,34.464,3.785,1285.022,24.921,1195.37,397.479,369.747,,1.925,21.923,0.153,1.027,5.71,,0.353,5.312,545.2,1075000064.0,3728.64,70.873,12.999,-5.696,5.639,-12.7,210.26,195.591,0.002,56.139,0.001,0.011,0.031,0.009,0.029,0.357,30.939,0.154,1.36,5.754,1.944,5.353
IND,India,2002,4.433,79.514,4.431,11.267,3.116,12.386,3.286,122.51,0.351,1.957,,0.222,8.552,8.552,7.822,660.439,69.992,4.455,52.265,85.837,2012.79,390.28,1840.995,1873.272,1713.384,610.99,2.14,426.7,517.51,62.88,68.54,19.35,27.93,,2.14,72.783,0.01,2.09,609.64,402.63,1.288,3522.445,3.569,93.218,123.716,3589.971,3283.559,473.339,84.888,2989575556471.0,10.314,4.431,6.895,11.267,265.544,57.513,242.88,265.544,242.879,11.243,-5.443,4.88,-10.819,187.946,62.69,171.904,15.113,92.135,84.272,-0.459,6.782,-1.206,261.182,238.889,0.221,1.35,3.174,1.796,1.378,0.936,53.063,17.698,48.534,4.581,2.071,34.058,26.612,1311.634,25.546,1199.684,409.864,374.882,,1.957,2.752,0.152,0.157,5.867,,0.351,5.367,557.606,1093317120.0,3851.15,66.571,11.939,-1.019,5.404,-2.142,208.118,190.355,0.002,17.419,0.001,0.005,0.036,0.009,0.033,0.343,-0.645,0.148,-0.037,5.717,1.912,5.229
IND,India,2003,4.349,81.462,7.052,18.725,0.414,1.698,3.582,137.956,0.425,2.438,-6.863,0.2,-0.587,7.965,7.166,661.26,69.182,4.729,52.844,95.194,2107.984,397.176,1896.484,1954.734,1758.608,639.82,2.71,441.47,545.36,72.8,69.3,18.14,31.09,,2.713,74.629,0.02,2.6,638.13,421.97,1.242,3588.865,3.856,93.465,138.431,3728.402,3354.318,490.642,85.462,3212953734998.0,11.408,7.052,7.126,18.725,284.269,65.496,255.747,284.269,255.747,10.86,0.448,4.733,0.842,188.788,62.347,169.846,14.538,92.771,83.463,-0.182,6.535,-0.475,260.707,234.549,0.264,1.69,2.843,-6.858,1.239,-3.639,49.424,16.32,44.465,4.872,1.869,33.495,24.512,1336.147,27.971,1202.087,411.562,370.269,,2.44,25.947,0.185,1.522,7.39,,0.425,6.648,574.104,1111523072.0,3989.106,67.142,11.695,1.52,5.296,3.164,211.282,190.084,0.003,22.288,0.001,0.008,0.044,0.018,0.04,0.407,24.114,0.178,1.379,7.096,2.339,6.384
IND,India,2004,7.993,156.238,-1.017,-2.891,2.676,11.014,8.451,337.139,0.474,2.93,8.953,0.201,0.713,8.678,7.682,630.771,66.303,6.43,51.859,135.545,2243.529,409.88,1986.087,2110.972,1868.739,700.02,3.31,463.01,567.86,76.58,100.64,21.26,28.27,,3.314,109.194,0.02,5.23,698.32,440.48,1.252,3829.811,6.331,91.637,236.039,3964.441,3509.524,502.698,81.318,3454210812182.0,10.966,7.888,7.089,22.422,306.691,67.792,271.499,281.378,249.09,14.412,44.301,6.297,83.635,272.423,89.092,241.162,18.681,130.45,115.481,38.779,8.363,101.101,361.807,320.29,0.243,1.7,3.044,16.421,1.33,8.116,57.54,18.82,50.937,4.048,5.843,32.689,78.071,1414.218,25.026,1251.938,422.576,374.086,,2.934,21.408,0.207,1.582,8.972,,0.475,7.942,618.188,1129623552.0,4326.245,96.664,15.637,44.01,7.033,92.985,304.267,269.353,0.003,11.784,0.001,0.005,0.049,0.018,0.044,0.749,99.354,0.327,7.05,14.145,4.63,12.522
IND,India,2005,4.557,96.188,1.331,3.744,-3.881,-16.398,5.926,256.364,0.573,3.52,-3.829,0.182,-0.332,8.346,7.272,639.641,67.916,9.475,53.596,212.585,2456.113,416.936,2140.201,2207.16,1923.267,706.07,4.04,478.48,579.32,75.47,97.42,17.73,25.37,,4.035,107.464,0.02,5.99,704.52,450.64,1.235,3993.176,6.888,92.469,273.076,4237.517,3692.472,504.806,82.229,3709371084176.0,10.712,11.922,7.49,36.565,343.256,65.763,299.106,285.121,248.448,13.828,-3.808,5.718,-10.375,262.048,84.889,228.342,17.77,125.191,109.089,-4.619,7.531,-16.712,345.095,300.708,0.22,1.55,2.517,-17.13,1.041,-9.857,47.683,15.45,41.55,3.601,1.692,31.383,23.926,1438.144,22.107,1253.166,406.178,353.934,,3.516,20.976,0.237,1.882,10.854,,0.573,9.458,613.902,1147609856.0,4582.609,93.642,15.254,-2.253,6.49,-6.856,297.412,259.157,0.003,-0.633,0.001,-0.0,0.049,0.017,0.043,0.85,13.925,0.352,1.97,16.115,5.22,14.042
IND,India,2006,4.373,96.525,-1.141,-3.253,3.207,13.026,5.297,242.727,0.751,4.796,6.225,0.184,0.52,8.865,7.607,629.663,67.899,3.84,52.855,94.313,2550.426,433.69,2188.295,2303.685,1976.587,747.17,5.59,505.46,599.24,74.7,112.62,17.63,19.08,,5.587,127.549,0.01,9.34,744.43,468.74,1.199,4140.191,4.505,91.774,190.895,4428.412,3799.626,514.155,80.496,4024058556640.0,10.035,4.52,7.435,15.516,358.772,64.093,307.83,281.868,241.846,15.128,14.873,6.238,38.974,301.021,96.629,258.28,19.502,145.181,124.567,15.02,8.226,51.832,396.927,340.568,0.367,2.74,2.368,-1.163,0.977,-0.554,47.129,15.127,40.437,2.563,5.637,31.484,81.066,1519.21,16.371,1303.5,419.203,359.681,,4.794,37.588,0.309,4.08,14.934,,0.751,12.813,638.729,1165486208.0,4825.335,109.438,17.134,17.614,7.249,52.387,349.798,300.131,0.001,-60.639,0.0,-0.03,0.019,0.009,0.017,1.255,54.875,0.517,8.843,24.958,8.014,21.414
IND,India,2007,6.21,143.07,2.759,7.777,1.099,4.605,8.518,411.037,0.929,6.254,11.835,0.189,1.049,9.915,8.38,622.573,66.972,9.454,53.311,241.118,2791.544,450.698,2359.3,2446.755,2067.897,801.2,7.4,533.27,636.68,90.05,122.61,17.83,13.36,,7.403,141.758,0.06,11.68,796.26,495.73,1.202,4425.566,8.449,91.715,374.139,4802.551,4058.919,538.096,79.959,4355554151801.0,11.309,8.175,7.412,29.331,388.103,76.107,328.009,289.645,244.796,15.398,8.195,6.22,24.67,325.691,103.625,275.261,20.042,159.59,134.879,9.296,8.285,36.898,433.825,366.651,0.617,4.94,2.239,0.502,0.905,0.237,47.366,15.069,40.032,1.678,6.825,30.993,103.69,1622.901,11.291,1371.61,423.809,358.186,,6.257,31.676,0.376,4.73,19.664,,0.93,16.619,672.966,1183209472.0,5236.372,119.808,17.803,10.481,7.38,36.661,386.459,326.62,0.008,714.124,0.003,0.137,0.157,0.051,0.132,1.467,24.338,0.593,6.074,31.032,9.871,26.227
IND,India,2008,8.205,200.758,1.475,4.274,3.71,15.724,5.847,306.169,1.123,7.746,4.521,0.187,0.448,10.363,8.631,637.329,69.183,8.208,54.5,229.14,3020.684,477.334,2515.834,2647.513,2205.03,833.92,9.3,573.12,674.27,85.88,115.17,15.23,15.27,,9.302,138.912,0.06,14.38,828.41,527.97,1.204,4616.208,6.72,92.472,322.732,5125.283,4268.687,561.578,81.393,4601841953785.0,10.367,3.034,7.215,11.774,399.877,71.527,333.045,293.919,244.796,13.903,-6.655,5.485,-21.673,304.018,95.921,253.207,18.607,154.143,128.381,-3.818,7.528,-16.563,417.262,347.525,0.661,5.51,1.838,-15.117,0.725,-7.16,40.205,12.685,33.486,1.843,5.041,30.757,81.818,1704.719,12.718,1419.808,439.533,366.073,,7.747,24.871,0.443,4.891,24.555,,1.123,20.451,689.957,1200669696.0,5542.541,115.696,16.769,-2.433,6.803,-9.402,377.057,314.039,0.007,6.116,0.003,0.01,0.166,0.05,0.139,1.736,22.307,0.685,6.922,37.955,11.977,31.611
IND,India,2009,7.942,210.258,22.993,67.581,0.542,2.383,7.491,415.203,1.323,9.559,-14.708,0.148,-1.524,8.839,7.258,644.553,69.467,8.182,54.85,247.15,3267.833,501.845,2683.555,2857.771,2346.809,885.01,11.64,611.11,728.56,104.37,106.34,16.82,13.08,,11.642,134.326,0.08,16.27,879.71,567.02,1.205,4892.516,8.333,93.196,427.112,5552.395,4559.642,598.295,82.818,4945730831162.0,11.864,22.808,8.243,91.204,491.081,85.709,403.277,361.499,296.864,12.088,-8.238,4.683,-25.044,278.973,87.327,229.094,17.181,151.142,124.118,-2.854,6.804,-11.908,405.354,332.878,0.599,5.3,1.912,9.728,0.74,3.911,44.117,13.813,36.229,1.487,5.207,30.103,88.758,1793.477,10.741,1472.809,441.916,362.902,,9.56,24.383,0.513,5.987,30.542,,1.323,25.081,722.42,1217726208.0,5957.745,110.309,15.269,-4.195,6.063,-15.819,361.238,296.649,0.009,18.313,0.003,0.03,0.197,0.066,0.162,1.849,12.466,0.716,4.731,42.686,13.361,35.054
IND,India,2010,2.776,79.338,31.201,112.792,8.611,38.055,4.8,285.973,1.525,11.586,24.266,0.176,2.145,10.984,8.899,638.975,68.586,3.388,54.111,110.7,3378.533,520.927,2737.25,2937.109,2379.611,943.02,14.3,642.97,771.78,118.03,108.74,23.08,10.78,,14.295,142.608,0.11,19.46,937.47,599.02,1.175,5058.587,4.472,92.905,248.328,5800.723,4699.678,625.287,82.326,5314516588695.0,12.59,20.065,9.443,98.535,589.616,95.627,477.7,474.292,384.266,11.599,1.635,4.541,4.562,283.535,88.1,229.717,17.674,165.691,134.241,9.287,7.095,37.645,442.999,358.913,0.589,5.55,2.462,36.419,0.964,16.067,60.183,18.699,48.76,1.15,2.18,29.351,39.093,1832.569,8.734,1484.727,479.97,388.866,,11.582,22.035,0.597,6.73,37.272,,1.525,30.198,759.527,1234281088.0,6243.718,115.54,15.212,5.973,6.131,21.578,382.816,310.153,0.012,49.742,0.005,0.098,0.295,0.089,0.239,2.076,18.844,0.812,8.044,50.73,15.766,41.101
IND,India,2011,-0.745,-21.892,-9.479,-44.958,3.902,18.728,5.897,368.196,1.658,13.709,13.83,0.189,1.519,12.503,10.0,625.696,67.819,4.865,53.584,164.364,3542.897,560.871,2833.667,2915.217,2331.636,1039.12,17.14,701.25,828.16,117.56,131.7,32.22,9.35,,17.137,173.621,0.83,23.95,1034.0,646.97,1.165,5288.312,4.573,91.743,265.254,6065.977,4851.664,662.375,80.093,5675666756800.0,11.369,2.246,9.118,13.243,602.859,94.026,482.176,429.334,343.388,12.737,20.376,5.162,57.772,341.308,105.336,272.983,19.908,205.845,164.638,23.238,8.257,102.942,545.942,436.653,0.493,5.12,3.116,38.753,1.263,23.323,83.506,25.77,66.79,0.904,4.783,29.042,87.647,1920.216,7.478,1535.821,498.698,398.866,,13.706,19.15,0.672,7.138,44.41,,1.657,35.52,827.009,1250288000.0,6611.914,138.865,16.791,20.798,6.994,79.619,462.435,369.863,0.08,627.396,0.032,1.849,2.143,0.664,1.714,2.316,22.357,0.939,11.342,62.072,19.156,49.646
IND,India,2012,1.749,50.994,-13.196,-56.656,-0.774,-3.858,5.177,342.321,1.826,15.753,-3.378,0.174,-0.422,12.08,9.544,648.291,72.092,8.323,55.186,294.861,3837.758,621.854,3031.933,2966.21,2343.385,1096.48,19.94,787.13,893.45,96.25,115.78,33.14,10.07,,19.936,165.244,2.1,27.43,1091.84,707.83,1.169,5494.03,6.02,92.478,365.194,6431.171,5080.796,705.849,81.83,5949387825048.0,8.815,-7.608,8.009,-45.868,556.991,76.04,440.038,372.678,294.426,10.604,-12.627,4.288,-43.096,298.212,91.469,235.595,18.17,198.384,156.728,-4.19,7.522,-22.873,523.069,413.238,0.423,4.64,3.035,2.22,1.227,1.853,85.36,26.181,67.437,0.922,6.051,29.283,116.201,2036.417,7.956,1608.825,494.84,390.937,,15.75,15.628,0.738,6.94,51.35,,1.826,40.568,862.583,1265780224.0,6954.235,130.547,15.134,-5.347,6.294,-24.726,437.709,345.802,0.192,152.271,0.078,3.263,5.407,1.659,4.271,2.512,13.836,1.016,8.588,70.66,21.67,55.823
IND,India,2013,0.267,7.906,-16.649,-62.047,-0.183,-0.907,3.92,272.617,1.961,17.551,-0.262,0.167,-0.032,12.049,9.407,649.589,73.985,7.016,56.83,269.24,4106.998,662.041,3206.485,2974.117,2322.001,1150.09,22.48,847.97,924.93,66.31,131.98,33.31,10.65,,22.478,187.901,3.43,30.01,1146.14,744.52,1.143,5642.266,3.379,91.997,217.287,6648.458,5190.693,722.126,80.7,6320316113568.0,5.786,-11.993,6.783,-66.798,490.193,51.771,382.712,310.631,242.521,11.515,13.311,4.676,39.696,337.909,103.042,263.818,19.3,221.21,172.706,10.578,8.003,55.33,578.399,451.577,0.343,3.95,2.906,-0.097,1.18,-0.083,85.277,26.006,66.579,0.929,0.729,28.384,14.845,2051.262,8.315,1601.496,493.933,385.632,,17.549,12.072,0.796,6.199,57.549,,1.961,44.931,894.833,1280842112.0,7226.852,146.701,16.394,12.66,6.823,55.413,493.122,384.998,0.299,62.569,0.122,3.383,8.789,2.678,6.862,2.618,8.727,1.063,6.166,76.826,23.43,59.981
IND,India,2014,5.367,159.607,-5.498,-17.079,-1.955,-9.655,6.803,491.637,1.956,19.049,12.747,0.176,1.536,13.585,10.485,656.329,75.271,9.804,58.426,402.642,4509.64,733.197,3480.735,3133.724,2418.742,1262.59,24.68,949.93,1025.29,64.01,139.0,34.69,11.35,,24.676,202.036,4.91,33.45,1262.02,828.3,1.143,5957.459,6.829,92.019,454.016,7102.474,5481.993,791.363,81.242,6754741200528.0,5.072,-1.056,6.284,-5.177,485.016,49.406,374.356,293.552,226.576,11.014,4.683,4.583,15.825,353.733,107.286,273.027,18.757,236.722,182.712,6.504,7.981,37.622,616.021,475.471,0.045,0.57,2.749,3.512,1.144,2.995,88.272,26.775,68.132,0.899,2.757,27.309,56.551,2107.813,8.76,1626.901,484.279,373.787,,19.046,9.121,0.814,5.249,62.798,,1.955,48.47,974.081,1295600768.0,7718.489,155.94,16.009,7.022,6.837,34.627,527.749,407.339,0.389,42.138,0.162,3.704,12.493,3.79,9.643,2.651,10.821,1.103,8.314,85.14,25.818,65.715
IND,India,2015,4.288,134.379,-4.13,-12.124,-1.125,-5.448,3.227,249.039,1.96,19.708,6.178,0.181,0.839,14.424,11.009,663.374,76.418,1.965,57.712,88.607,4598.246,768.269,3509.706,3268.103,2494.445,1317.25,25.82,1006.55,1080.44,64.77,133.28,38.31,9.12,,25.818,198.408,6.57,32.74,1317.16,873.77,1.098,6081.375,3.545,92.303,251.801,7354.275,5613.298,824.667,82.028,7259602584350.0,4.917,-1.432,6.0,-6.947,478.068,49.437,364.896,281.428,214.805,10.119,-4.681,4.232,-16.56,337.173,101.729,257.354,17.972,236.716,180.678,-0.448,7.697,-2.762,613.259,468.082,0.007,0.09,2.909,9.784,1.216,8.637,96.909,29.241,73.968,0.692,8.072,28.59,170.142,2277.954,6.961,1738.696,478.83,365.477,,19.706,4.005,0.82,2.515,65.313,,1.96,49.852,1005.349,1310152320.0,7967.527,151.439,15.063,-2.16,6.481,-11.399,516.35,394.114,0.499,32.966,0.208,4.118,16.611,5.015,12.679,2.486,-2.715,1.04,-2.312,82.828,24.989,63.22
IND,India,2016,1.032,33.728,-5.545,-15.605,-2.305,-11.039,4.431,353.051,1.771,18.739,20.031,0.208,2.889,17.313,13.071,665.447,76.597,1.744,56.227,80.177,4678.424,810.559,3532.175,3301.831,2492.856,1400.54,24.82,1073.6,1155.52,72.62,128.38,37.9,9.3,,24.817,208.207,11.56,43.45,1401.63,932.71,1.071,6281.97,4.488,92.354,330.094,7684.369,5801.637,872.408,82.441,7767449564875.0,5.181,6.242,6.104,29.841,507.91,54.828,383.468,265.823,200.694,9.159,-4.247,3.88,-14.32,322.853,96.926,243.752,17.558,246.105,185.807,3.743,7.646,22.957,636.216,480.338,-0.078,-1.09,2.704,-1.656,1.145,-1.604,95.305,28.614,71.954,0.664,9.661,30.022,220.075,2498.029,7.021,1885.994,467.792,353.179,,18.737,-4.447,0.75,-2.904,62.409,,1.771,47.119,1058.22,1324517248.0,8320.578,157.195,14.855,4.757,6.501,24.562,540.912,408.384,0.825,74.946,0.349,12.45,29.061,8.728,21.941,3.1,31.93,1.313,26.447,109.275,32.804,82.502
IND,India,2017,0.846,27.922,4.18,11.11,0.534,2.499,3.959,329.398,1.693,18.608,-11.994,0.176,-2.077,15.237,11.382,658.213,75.807,3.554,56.008,166.285,4844.708,833.091,3619.031,3329.753,2487.346,1469.56,24.91,1115.24,1198.85,74.99,135.82,37.41,8.62,,24.908,234.901,21.54,52.62,1471.15,968.33,1.045,6461.587,3.508,91.953,269.589,7953.957,5941.656,895.549,81.491,8275647103924.0,5.097,5.797,6.212,29.446,537.355,56.018,401.408,276.933,206.871,9.232,5.174,3.926,16.705,339.559,101.458,253.652,18.51,272.315,203.421,9.401,8.047,59.81,696.026,519.936,-0.108,-1.59,2.543,-1.856,1.081,-1.768,93.536,27.946,69.872,0.586,2.957,29.733,73.858,2571.887,6.439,1921.218,470.291,351.31,,18.607,-0.222,0.72,-0.139,62.271,,1.693,46.516,1098.958,1338676736.0,8649.976,175.473,15.967,11.384,6.965,61.578,602.49,450.064,1.464,85.34,0.623,24.801,53.861,16.091,40.235,3.577,20.396,1.521,22.288,131.562,39.307,98.278
IND,India,2018,6.775,225.592,-0.724,-2.004,-2.201,-10.351,6.415,554.872,1.724,20.124,33.98,0.222,5.177,20.414,15.092,655.366,75.926,6.575,56.093,318.541,5163.249,886.31,3817.161,3555.345,2628.444,1575.14,27.22,1198.86,1276.32,71.26,139.75,39.05,6.2,,27.224,263.62,36.33,60.31,1578.98,1034.81,1.042,6805.087,6.013,91.606,478.233,8432.19,6233.866,943.575,80.832,8835757694781.0,4.513,8.103,6.311,43.544,580.899,52.682,429.455,274.929,203.254,8.851,2.292,3.773,7.781,347.34,103.316,256.786,19.169,302.67,223.762,11.011,8.394,76.64,772.665,571.227,-0.244,-3.84,2.473,3.763,1.054,3.52,97.056,28.869,71.753,0.393,4.516,29.202,116.148,2688.035,4.584,1987.249,459.939,340.03,,20.127,8.659,0.735,5.392,67.662,,1.724,50.022,1167.33,1352642304.0,9204.848,194.892,16.696,12.136,7.34,73.12,675.609,499.474,2.301,67.647,0.981,36.436,90.297,26.859,66.756,3.82,13.935,1.628,18.334,149.896,44.587,110.817
IND,India,2019,-1.584,-56.333,-2.135,-5.869,-4.881,-22.448,2.275,209.418,1.85,21.714,15.233,0.25,3.11,23.524,17.215,637.414,73.872,0.054,54.874,2.769,5166.018,866.887,3780.705,3499.012,2560.719,1599.78,29.67,1184.53,1257.05,67.47,162.02,45.16,5.05,,29.667,301.264,46.27,63.31,1603.48,1022.08,,6889.742,1.195,90.638,100.731,8532.921,6244.738,919.96,78.395,,4.208,1.998,6.294,11.604,592.503,49.377,433.618,269.06,196.909,10.104,15.502,4.261,53.846,401.185,118.573,293.604,21.605,346.427,253.53,14.067,9.362,108.688,881.353,645.01,-0.231,-3.7,2.816,15.226,1.188,14.777,111.833,33.05,81.844,0.315,3.213,29.47,86.358,2774.393,3.696,2030.415,437.491,320.174,,21.712,8.572,0.78,5.8,73.462,,1.85,53.763,1173.492,1366417792.0,9414.266,220.477,18.788,13.9,8.174,93.911,769.52,563.166,2.886,26.88,1.217,24.272,114.569,33.862,83.846,3.948,4.592,1.665,6.884,156.78,46.333,114.738
IND,India,2020,0.685,23.954,-11.691,-31.454,-6.565,-28.723,-5.629,-529.886,2.057,23.261,3.44,0.274,0.809,24.333,17.632,625.573,72.114,-5.705,54.83,-294.712,4871.306,815.374,3529.924,3522.966,2552.866,1561.18,32.1,1125.22,1200.87,70.79,163.64,44.61,4.86,,32.098,314.849,58.68,60.43,1560.33,976.1,,6437.936,-6.559,89.744,-559.704,7973.217,5777.675,870.193,76.963,,4.537,0.592,6.708,3.505,596.008,51.297,431.889,237.606,172.177,10.488,0.632,4.544,2.535,403.72,118.579,292.55,23.038,359.462,260.479,3.383,10.256,29.817,911.17,660.266,0.054,0.85,2.859,-1.58,1.239,-1.767,110.066,32.326,79.758,0.311,-9.678,28.206,-268.497,2505.896,3.522,1815.862,408.768,296.207,,23.259,7.797,0.891,5.728,79.19,,2.057,57.384,1130.67,1380004352.0,8884.38,228.151,20.178,4.104,9.017,31.584,801.104,580.508,3.761,26.369,1.63,30.21,144.779,42.522,104.912,3.873,-4.91,1.678,-7.698,149.082,43.79,108.03
IND,India,2021,,,,,,,,,1.945,23.69,,,,,,632.656,73.695,,,,,897.411,,,,1695.74,33.01,1250.46,1313.43,58.11,171.27,42.67,4.86,,,,68.34,68.08,1696.8,1073.49,,,,,,,,942.602,77.406,,3.425,,,,,41.703,,,,10.094,,,,,122.914,,,,,,,,,,-0.063,-1.06,2.515,,,,,30.623,,0.286,,,,,3.488,,,,,,,,,,,,,1217.733,1393409024.0,,,,,,,,,4.028,,,,,49.045,,4.012,,,,,48.859,
